locus_tag	gene_name	type	aerobic_T1 - aerobic_T0	aerobic_T2 - aerobic_T0	aerobic_T3 - aerobic_T0	anaerobic_T1 - anaerobic_T0	anaerobic_T2 - anaerobic_T0	anaerobic_T3 - anaerobic_T0	aerobic_T1 - anaerobic_T1	aerobic_T2 - anaerobic_T2	aerobic_T3 - anaerobic_T3
ZMO1_ZMO0803	.	perfect	-0.0963955270375412	-1.87950080073768	-0.92499960889754	-0.136578204893925	-2.8253637838261	-1.92325694339117	0.00953745672674674	0.204135281721531	0.682395476512101
ZMO1_ZMO0804	argC	perfect	-0.708762634439098	-8.23206590514953	-2.91146687960964	-0.817127629056432	-12.2167209282688	-5.69565277319225	0.107330503770122	1.35067754941065	2.63815916972048
ZMO1_ZMO0805	.	perfect	-0.0625674980770141	-0.0601576094978219	-0.357047738101009	-0.0557117266984005	-0.66312702480024	-0.403136946959973	-0.0836242702424886	-0.0603027180911626	-0.0486917069249859
ZMO1_ZMO0806	pepA1	perfect	-0.0016703167642237	-0.736471698056698	-0.209987831659956	-0.0252067252714271	-0.976234108384238	-0.451597273527077	-0.0210762329127941	-0.0448242196551036	0.0803075868916229
ZMO1_ZMO0807	rimO	perfect	-0.0612469012499951	-1.29195490086789	-0.225396655880749	-0.0676080698382908	-1.96206701808188	-0.8956993216787	-0.238490269191237	-0.0331538435390541	0.267706461153663
ZMO1_ZMO0809	.	perfect	-0.0597339540060144	-0.0773980334688321	-0.225645054643511	0.0655284457607191	0.359974578642627	0.161808567591806	-0.16428367434406	-0.319546362556047	-0.490629940507944
ZMO1_ZMO0810	truA	perfect	-0.138911688372596	-0.829107653134462	0.117763728464943	0.00889863545647272	-0.584535951873632	-0.180395715740686	-0.314650312257804	-0.17768113744465	0.363103659994166
ZMO1_ZMO0811	fmt	perfect	-0.567892281422062	-8.85100920397425	-3.35457748902121	-0.442642727971785	-8.36352999721501	-4.81042784251411	-0.257057113005367	-0.267931532241459	1.44597359073327
ZMO1_ZMO0812	recR	perfect	-0.00207282563333049	-0.309681789626882	-0.162815683670865	-0.03220428037206	-0.249528114096774	-0.202056064535273	0.0472281319989539	0.0923192038442593	0.154137966647029
ZMO1_ZMO0813	defA	perfect	-0.0618766009876086	-6.9563600441213	-3.2901652304138	-0.106326695151671	-5.46528588048806	-3.37928133300362	-0.138818947302892	-0.846682388679932	-0.139830412586396
ZMO1_ZMO0814	rmuC	perfect	-0.0545408403184289	-0.583135447241771	-0.251307121030718	-0.0307674026618631	-0.316090413506697	-0.228796545865568	-0.0704250458188025	-0.0445447229047949	0.0357741812861761
ZMO1_ZMO0815	.	perfect	0.00344352136303543	0.00757843520760165	0.144789643503854	-0.00308310547696387	0.0308082321827362	0.0294566186871694	-0.0211630339268444	0.0089825099295661	0.0357416573800787
ZMO1_ZMO0818	queD	perfect	-0.146523865535664	-1.14162901268655	-0.29704897352599	-0.0928517195340605	-3.17033360225831	-1.88793801488696	-0.138871523132812	0.365571626471103	1.15134980807561
ZMO1_ZMO0819	ugd	perfect	-0.366264203833226	-3.3349482941808	-1.37471189509925	-0.241975713993853	-4.68595535354955	-3.73040774687432	-0.104883171038232	0.466051805108045	2.10771788366748
ZMO1_ZMO0820	purL	perfect	-0.552339568676606	-7.70375638807331	-3.20825797858391	-1.76332978402473	-14.984272273739	-6.33644904478534	1.29041025840454	2.61297186044372	3.29285251586295
ZMO1_ZMO0821	cysZ	perfect	-0.150144010290741	-0.628569576564859	0.0557199217320453	-0.0561436924732173	-0.207377430782346	0.0738367317279074	-0.21886617651628	-0.277279411709581	-0.189841445944569
ZMO1_ZMO0822	.	perfect	-0.400479749670427	-6.8964263935725	-3.43407686293473	-0.293404418068918	-6.55771896050814	-4.40305059386503	-0.238986048414436	-0.229662312820574	0.957395937283668
ZMO1_ZMO0823	mraW	perfect	-1.13370356727484	-18.1732858282053	-9.26827736522534	-0.282813256208263	-10.9761652905988	-8.09405638119953	-1.95615933571259	-2.2574320996105	-0.688499373512258
ZMO1_ZMO0824	.	perfect	-0.626581053609431	-11.7108634478899	-6.56142077284571	-0.144688310571648	-11.403197304192	-6.17783466039532	-1.23119080604269	-1.00647834553597	0.306566508500181
ZMO1_ZMO0825	pbp2	perfect	-0.236464176814152	-13.137734232388	-7.86433886205596	0.0816873593723815	-5.04950849862355	-5.00537730917244	-1.11689141532533	-2.88851802953829	-1.94306715092112
ZMO1_ZMO0826	murE	perfect	-1.75102259402631	-19.2871141206241	-8.19967505064397	-1.90830746313165	-21.2959961105634	-11.3549120934863	-0.127172043159019	0.572231627802018	2.78904054731459
ZMO1_ZMO0827	murF	perfect	-2.15107601004413	-21.5321042122657	-9.56443051791177	-2.06941601016671	-22.4012435155281	-10.5059407482139	-0.368974902278181	0.0966014852626694	0.682168552641962
ZMO1_ZMO0828	mraY	perfect	-2.18372873849734	-20.9939002949831	-7.94015418161509	-1.95421840264266	-21.1090191367443	-9.37357053922263	-0.636342778282577	0.241995222946334	1.18804079257092
ZMO1_ZMO0829	murD	perfect	-1.33465916010842	-16.139255609378	-7.89171261644674	-0.990466516351266	-19.0456317392819	-8.826486482002	-0.597057897238833	0.327492798497654	0.511483671820048
ZMO1_ZMO0830	ftsW	perfect	-0.0336403884355301	-7.37511759878448	-3.70676563485416	0.130450864629695	-3.63750454338338	-3.86194196182364	-0.520330621287921	-1.52903086506025	-0.251715607960199
ZMO1_ZMO0831	murG	perfect	-3.01605970637971	-21.4797402044819	-10.1800467619687	-3.94121671828454	-25.9182096736208	-11.9082043810722	0.549869258105996	0.400817129208597	0.1465598950112
ZMO1_ZMO0832	murC	perfect	-2.47722249744187	-21.7366733998049	-9.39809958969274	-2.18730288182069	-21.8627339866765	-10.8979230777739	-0.462779520092368	-0.343324407258587	0.20039720365044
ZMO1_ZMO0833	murB	perfect	-3.19297148157188	-22.6108312000274	-9.10227045463692	-2.84440535177057	-23.3178450625733	-10.2285598596895	-0.517185394191146	0.208506237292886	1.80778393425018
ZMO1_ZMO0834	ddl	perfect	-1.12492643159112	-16.3695953202481	-8.7365560646172	-0.965338930749792	-17.3507857230977	-9.75750902544569	-0.471307727223492	-0.0285710594301235	0.708389539069106
ZMO1_ZMO0835	ftsQ	perfect	-0.0435219222109814	-8.81806672628875	-4.77352929695965	0.232885330274456	-5.03579422398955	-4.60039348463624	-0.439473033617681	-1.46433613138956	-0.292247288131203
ZMO1_ZMO0836	ftsA	perfect	0.111298685260369	-7.93474345041341	-4.16172439997801	0.140418159479525	-4.43013511325645	-4.34923201913236	-0.077199661357664	-1.13424814221737	0.19415537780213
ZMO1_ZMO0837	ftsZ	perfect	-1.53248566424617	-18.6477513576524	-7.19714726223149	-0.316103013340441	-11.5898774496921	-6.65299817368067	-1.94648619889235	-3.03608257822923	-1.23353416459443
ZMO1_ZMO0840	.	perfect	-0.546038582040226	-4.84326519935745	-2.40465410625875	-0.292382000271963	-6.04304614695363	-3.15214013224292	-0.292294135875789	0.235031738329479	0.779671787723552
ZMO1_ZMO0841	clcA	perfect	-0.316522398839009	-2.45506776862977	-1.22634847032522	-0.124951246994954	-2.16758783332136	-1.30060015704797	-0.248244879283002	-0.187543421848026	-0.00711969680507235
ZMO1_ZMO0842	dgtP	perfect	-0.13988719168524	-0.577362601871242	-0.18748253807161	-0.0209488903109855	-0.492063508614063	-0.249925111104796	-0.132805143889681	-0.216952288617239	-0.161907440250515
ZMO1_ZMO0843	argS	perfect	-2.43653783940309	-19.845339006998	-7.62099788491936	-1.91283516562713	-19.8514234548783	-8.87215418722763	-0.816094851200258	-0.102873786038279	1.19259994260064
ZMO1_ZMO0844	.	perfect	-0.333869052507667	-6.84304227237425	-3.73294478628538	0.0092096910875164	-4.16170355274201	-3.58868578164665	-0.617517984258009	-1.38588712116654	-0.47046357904834
ZMO1_ZMO0845	alaS	perfect	-2.09586534033781	-17.0244753991343	-6.43328613032184	-1.96187761844984	-20.1350541599809	-9.1624028591693	-0.11577675877919	0.475914346993483	1.76504165152375
ZMO1_ZMO0846	kefB	perfect	-0.184682863488404	-1.33371315205417	-0.327564191618545	0.0384452888545053	0.114865587808161	-0.0226601527773095	-0.279029742797454	-0.464342718740023	-0.174561851851821
ZMO1_ZMO0847	oprB2	perfect	-0.14146133135926	-3.01121081418715	-0.614517904525607	-0.115329167951447	-2.00755131058821	-1.17538460827823	-0.120013575553909	0.296820072157196	1.29016580832551
ZMO1_ZMO0849	.	perfect	-0.0690948626056258	-0.744115764491662	-0.154576107092524	-0.037547428976383	-0.219186425351901	-0.165383208070405	-0.102464218099733	-0.201112004445779	0.029799725577341
ZMO1_ZMO0850	ntrC	perfect	0.0156023376185771	-0.91868794984019	0.0896816669213757	-0.00344556066762038	-0.452328030179013	-0.277850611980229	-0.0459686838481123	-0.158458672261908	0.243259340271744
ZMO1_ZMO0851	pdxH	perfect	-0.271202650093983	-9.43366085537979	-4.70710723941183	-0.265799817507904	-10.1454400019982	-5.6391647307139	-0.0645491083004877	0.120409946203449	0.831207083875365
ZMO1_ZMO0852	queA	perfect	-0.0340375471948077	-0.303829338527684	-0.136019835012999	0.00811364067309161	-0.393127097068455	-0.343757375325378	-0.0871390659114144	-0.00532977362860694	0.108497982452555
ZMO1_ZMO0853	.	perfect	-0.0657168843494007	-0.932563647935093	-0.231431707829615	-0.055994838850032	-1.16422649706779	-0.684830999446876	-0.128758495137714	-0.179297468373911	-0.0520665317818501
ZMO1_ZMO0854	coaD	perfect	0.0447175180762287	-6.97182047130334	-3.4251047644268	0.0948197565915947	-9.06346901769463	-5.17207836555553	-0.111234639572833	0.689512003813405	1.72947401584387
ZMO1_ZMO0855	ispA2	perfect	-0.796989267319067	-11.0772566446827	-4.60161675558704	-0.869395139408191	-14.4400697929079	-7.27543198795522	-0.0116707940899183	1.09421882393123	2.64283579776104
ZMO1_ZMO0856	xseB	perfect	-0.677380160889871	-10.6583962007465	-4.63807624805966	-0.925815038235126	-14.4346667584026	-7.6372919070945	0.0731063528572839	1.10802013296241	2.99435043984377
ZMO1_ZMO0857	.	perfect	-0.285505227252447	-2.1458295484454	-0.247451922732183	-0.321888106947768	-2.7455553461018	-1.19086816597098	-0.145131970139707	-0.0121270710898731	0.696688009192079
ZMO1_ZMO0859	.	perfect	-0.0725115521641919	-5.14917700666668	-2.24507582909525	-0.0908105086762814	-5.70716644495607	-3.32495262304075	-0.00766400949099043	-0.0642346259091613	0.601386495998467
ZMO1_ZMO0860	.	perfect	-0.0115523275413978	-0.602909884775376	-0.356277658606415	-0.0125441349965499	0.0378792735130244	0.0377236185880209	-0.072928994336679	-0.255490882316453	-0.473554142271883
ZMO1_ZMO0861	dnaZX	perfect	-3.03013416385595	-20.2910989632691	-8.99590510799215	-3.27578873485379	-24.6665200784164	-9.7095480265955	0.481506846595019	1.33715387152641	1.69546341333577
ZMO1_ZMO0862	.	perfect	-0.00833466716685424	-0.0941506522605511	-0.0737758177846965	-0.0862478123594998	-0.211098233013157	-0.108955220608091	-0.0149791464378576	-0.0238927944890375	0.036016800131813
ZMO1_ZMO0863	dcd	perfect	-0.0355468358448049	-0.549153260021711	-0.334188258376891	-0.033273676893388	-0.173397777404334	0.0328490082171727	0.0441025058075789	-0.129122058619884	-0.12910133263571
ZMO1_ZMO0864	cdd	perfect	-0.384747680858465	-2.09193797246858	-0.465895612855395	-0.496283115099233	-3.38766696492811	-1.39192838150671	0.0121413364223068	0.367849678038406	0.834245892500705
ZMO1_ZMO0865	dnaB	perfect	-2.47655871534701	-19.2164095212311	-8.73607055709718	-2.63266105641016	-21.034586071566	-11.3380115565972	0.289910802013981	0.78846541633753	2.80723851416888
ZMO1_ZMO0866	.	perfect	-0.0687509288381039	-0.874011087527933	-0.45570154001946	-0.124443724675836	-1.13096197214525	-0.690899170109693	-0.0188949912042326	0.0668928621668736	0.0361994743961944
ZMO1_ZMO0867	hpnA	perfect	-0.0708052451589504	-1.76825496083355	-0.547090042336305	-0.208241643236072	-4.39362236950136	-2.51245790776351	0.0935991249706163	0.898217744761171	2.02270004009371
ZMO1_ZMO0868	hpnB	perfect	-0.136117884295884	-2.23572398606628	-0.612360100866905	-0.231102558116425	-4.32275078403803	-2.31818143960427	-0.000315198148757497	0.715111730282878	1.77901342517919
ZMO1_ZMO0869	hpnC	perfect	-0.994057464170275	-11.6169027015904	-5.38143795227225	-1.26501188869864	-17.1170673913334	-9.32435576417111	0.181218833384267	1.80922933732778	3.4519757230323
ZMO1_ZMO0870	hpnD	perfect	-1.29766589489819	-12.9672504627667	-5.65828922248574	-1.27442523431224	-17.4063033855284	-9.49453075786229	0.0317966882534298	1.20423944461661	3.9083762037346
ZMO1_ZMO0871	hpnE	perfect	-0.645171048795042	-12.74408423493	-5.32483396640777	-0.769109523301987	-15.5025806273333	-7.84851208209276	0.0961137208485553	0.998861484144884	2.36200146190026
ZMO1_ZMO0872	shc1	perfect	0.0340303864003982	-0.110462134356965	-0.0811740236487261	-0.0224316507548348	-0.350884562617784	-0.264339193033729	0.0335577987911973	0.018617655899011	0.0695416421615084
ZMO1_ZMO0873	hpnG	perfect	-0.0507930540611828	-4.72090430175208	-2.2775773774155	-0.920043827256455	-12.3891246042249	-6.17830748116323	0.925046762012157	2.49397200313629	3.95779981369263
ZMO1_ZMO0874	hpnH	perfect	-2.09618941332334	-18.6651064191779	-9.05625674711133	-0.664002365892143	-13.1892115252578	-8.95144744299088	-1.463658933882	-1.45442854588028	0.374213826937801
ZMO1_ZMO0875	ispH	perfect	-2.35591888727396	-18.3322227417935	-7.3559843217003	-1.21330573512864	-15.9733015851594	-8.9512875223671	-1.31932662073038	-0.862450944764484	1.55669899432533
ZMO1_ZMO0876	hpnM	perfect	-0.216883457950939	-6.92949289363731	-3.60060561568506	-0.0926574693603176	-6.52861369955129	-4.31211634224782	-0.192838271491405	-0.060919622351721	0.624158475093434
ZMO1_ZMO0877	.	perfect	0.0588049952497311	-0.11159728475446	-0.0258952596189598	0.019138521526926	-0.450791013809359	-0.0305388661343564	0.105638124718793	-0.064403383668428	0.0972341799610513
ZMO1_ZMO0878	cheB2	perfect	-0.0193826998086922	0.151670608218752	0.0278316725387821	0.0210152581805091	0.253022158263755	0.0885467926683184	-0.0722747383563956	-0.0695354054769826	-0.126885704618082
ZMO1_ZMO0880	cheA2	perfect	-0.615777437519371	-7.44279609870594	-2.70984827002539	-0.77798515656624	-6.82527852954313	-3.12858240091828	-0.147545607340528	-0.410246065708619	-0.121937331892033
ZMO1_ZMO0882	mcpA2	perfect	-0.0881990419369872	-0.855683709323215	-0.00771048551684825	-0.00101493500197974	0.0623161600040408	-0.0197771973335517	-0.157478160711992	-0.245141459005689	0.0669980754522946
ZMO1_ZMO0883	rpsI	perfect	-2.79307963167575	-19.4209357181721	-8.72738407674585	-2.56672512524242	-19.4957608566471	-9.37191498672296	-0.209418678953399	0.359589727407847	0.550671010666003
ZMO1_ZMO0884	rplM	perfect	-2.47764199807705	-17.3550842553124	-5.20598530622901	-2.33792850819867	-15.6699181448499	-7.92683426313482	-0.328074847183669	-0.784830185862073	1.74076597729772
ZMO1_ZMO0885	.	perfect	0.0217197081099731	0.0490422540164143	0.0575809199080252	0.0368103930412943	0.0462822384047555	0.0127708696509937	-0.0151234690530111	0.0108434276193872	0.0797283725450993
ZMO1_ZMO0886	.	perfect	-0.0100389679725467	-0.162504353503475	-0.113922091798065	-0.00116962584719237	0.181475995496941	0.00462499495078722	-0.0611645307713004	-0.106157812003833	-0.121809901158349
ZMO1_ZMO0888	.	perfect	-0.217711581347183	-0.975129317672994	0.15550111748083	-0.022020185936239	-0.428657977194682	-0.156324760493463	-0.222133825205169	-0.194799661261728	0.0338944947331496
ZMO1_ZMO0889	mro	perfect	-0.0157444810997927	-0.0180706072598338	-0.0169530336129874	-0.00100859744991496	0.108251943821036	-0.0236115473571951	-0.11352610968984	-0.190468981426894	-0.171611270072502
ZMO1_ZMO0890	lysK	perfect	-2.24210380554703	-15.8352369519507	-7.18693405909143	-1.86149687151194	-18.3233036475197	-7.35907380450852	-0.538309949407679	0.491457037318233	0.423644245797726
ZMO1_ZMO0892	.	perfect	0.00238202069671111	0.237594871957968	0.143078378997301	-0.0244423338187216	0.0722473809593368	0.0768486029742552	-0.000765348995691939	-0.00797905149688468	-0.0703623759620119
ZMO1_ZMO0893	.	perfect	-0.0857321377899663	-1.49908430808085	-0.461578404798999	0.00204683111139937	0.0127166376802934	-0.0491178736186421	-0.0869320843834214	-0.376326513860073	-0.316972694960468
ZMO1_ZMO0894	.	perfect	-0.218513667241339	-1.19565000505373	-0.401737001757941	-0.0460685354848093	-0.635167953644905	-0.434357569034366	-0.151215366435069	-0.217384609196823	0.125665975449269
ZMO1_ZMO0895	.	perfect	0.115233298387155	0.151042868574008	0.190882088169186	0.0767967124566213	-0.0262972912939845	0.204577869441544	-0.081006395813644	0.0512313048701408	-0.110200735403114
ZMO1_ZMO0896	.	perfect	0.0151271963771023	0.219020528836963	0.15378363073031	-0.013916508747339	-0.24976133568314	-0.134989543789912	-0.0669942538829953	0.0813529810338404	0.207938400246223
ZMO1_ZMO0899	.	perfect	-1.38226020772934	-13.7605442225255	-5.94510601070506	-1.41628326412313	-14.8510724172112	-7.4112859967866	-0.122701746974116	0.147054312216336	1.19715397876584
ZMO1_ZMO0900	gltX1	perfect	-3.15044346728501	-19.8661662423452	-9.85496648257459	-2.79782656057064	-18.6845722813639	-9.3902899463293	-1.03375943312862	-0.694087140986624	-0.766597592064651
ZMO1_ZMO0901	.	perfect	-0.0547669883707731	-0.40349820342579	-0.186624257016496	-0.0209391903538837	-0.170130016974786	-0.145997889367026	-0.102674703037493	-0.147201069678912	-0.114308112095486
ZMO1_ZMO0902	.	perfect	-0.0718605684844986	0.255450113184177	0.29484338969983	-0.00287490752431539	0.0724124786665023	0.112704096659205	-0.140991197802423	-0.0221517508914817	-0.106110414465352
ZMO1_ZMO0903	leuA	perfect	0.0912697697604293	0.153035554596197	-0.00739940907480965	0.0386621874014004	-0.760570211715939	-0.540542828953123	-0.0531594530624693	0.2271334262491	0.493818886312584
ZMO1_ZMO0904	bga	perfect	-0.0541575679237566	-1.60938617724332	-0.325931359606834	-0.0370870715270154	-0.274875245608811	-0.341918452909847	-0.297723279749391	-0.194884026406408	0.118238931820504
ZMO1_ZMO0905	mdoD	perfect	-0.0166567901064048	-0.218528847097185	-0.16543987073579	0.0149851805704476	-0.526755669851799	-0.65499360128227	-0.12331097219707	-0.112077629567021	0.440586741240592
ZMO1_ZMO0907	mdoH	perfect	-0.116907503162593	-0.556003013373009	0.381971011921729	-0.0452925162441047	-0.951683061152927	-0.272342865621224	-0.119162515489768	-0.00567727234957973	0.366233318985236
ZMO1_ZMO0908	.	perfect	-0.0312682885500777	0.560781374980166	0.451045727650353	-0.0396298850421598	-2.08040616340595	-1.03134142925914	0.0529699301477611	0.965979910015554	1.54255428658518
ZMO1_ZMO0909	.	perfect	0.24464249254374	1.18119471410562	0.323869440307481	0.0443593713392983	-0.198330331555545	-0.482332645173724	0.244096739356649	0.430838122122873	0.428092084182184
ZMO1_ZMO0910	.	perfect	0.0757307263765461	0.0308926298784555	0.171312158317047	-0.141525142415332	-2.57604898628056	-1.29434338432997	0.262900376032459	0.94784535372376	1.52929616232095
ZMO1_ZMO0911	.	perfect	0.276650213511766	1.35174395394736	0.586262062477777	-0.0428371122196837	-1.73292871610682	-0.928625926391371	0.457539781801422	1.17641049548655	1.62488080103774
ZMO1_ZMO0912	.	perfect	-0.0355186064735301	0.113295736017337	-0.220329124534342	0.0354542502200141	0.308876170967258	0.00533385498198319	-0.0621915365641907	-0.147348875406475	-0.0484566362227385
ZMO1_ZMO0913	ilvE	perfect	-0.474891979398679	-4.49046515953796	-1.64014991555529	-0.21422577851806	-4.74167920939712	-2.39073718467358	-0.436564649916713	-0.163667283137357	0.517172670827024
ZMO1_ZMO0914	folD	perfect	-0.00399463533724422	0.191083519357421	0.00914581494390027	0.0530840079878891	0.34730133719953	0.240366920537058	-0.0776214744153038	-0.132971859342337	-0.204953054660741
